Name,Code,Type,DrainArea,SubBasin,City,State,Responsib,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD,QScore,QLabel,IsStudy
BARRA NOVA,35740000,1,223.0,35,REDENÇÃO,CEARÁ,ANA,-4.1933,-38.7797,1984-04-01,2019-12-31,36,0.3,33,8.3,0.8782,Excelente,0
CAIO PRADO,35830000,1,1610.0,35,ITAPIUNA,CEARÁ,ANA,-4.6578,-38.9433,1984-05-01,2019-12-31,36,2.0,31,13.9,0.868,Excelente,0
ARRAIAL,35871000,1,470.0,35,ARACOIABA,CEARÁ,ANA,-4.3783,-38.8075,2004-08-20,2019-12-31,16,8.7,9,43.8,0.5778,Moderada,0
IDEAL,35875500,1,2940.0,35,ARACOIABA,CEARÁ,ANA,-4.4253,-38.6778,2004-09-22,2019-12-31,16,9.3,12,25.0,0.5742,Moderada,0
CHOROZINHO,35880000,1,4100.0,35,CHOROZINHO,CEARÁ,ANA,-4.3,-38.4833,1969-05-03,1994-05-20,26,3.3,22,15.4,0.6052,Moderada,0
ITAPEIM,35900000,1,3100.0,35,BEBERIBE,CEARÁ,ANA,-4.3531,-38.1178,2000-02-01,2019-12-31,20,7.9,15,25.0,0.6326,Moderada,0
CRISTAIS,35950000,1,2040.0,35,CASCAVEL,CEARÁ,ANA,-4.5006,-38.3608,1969-05-03,2019-12-31,51,11.9,35,31.4,0.8586,Excelente,0
ARNEIROZ,36020000,1,5870.0,36,ARNEIROZ,CEARÁ,ANA,-6.3244,-40.1617,1973-01-01,2019-12-31,47,2.2,44,6.4,0.9168,Excelente,0
MALHADA,36045000,1,3460.0,36,SABOEIRO,CEARÁ,ANA,-6.6461,-39.9617,1979-02-20,2019-12-31,41,8.3,35,14.6,0.8802,Excelente,0
SÍTIO PATOS,36070000,1,13700.0,36,JUCÁS,CEARÁ,ANA,-6.5206,-39.6386,2000-01-23,2019-12-31,20,0.0,19,5.0,0.68,Moderada,0
SÍTIO CONCEIÇÃO,36110000,1,2430.0,36,CARIÚS,CEARÁ,ANA,-6.56667,-39.5,1967-01-01,1982-04-20,16,3.1,13,18.8,0.4814,Limitada,0
SÍTIO POÇO DANTAS,36125000,1,3530.0,36,CARIÚS,CEARÁ,ANA,-6.5578,-39.5086,1973-01-10,2019-12-31,47,2.7,39,17.0,0.9138,Excelente,0
CARIÚS,36130000,1,6000.0,36,CARIÚS,CEARÁ,ANA,-6.5344,-39.4997,1963-10-01,2019-12-31,57,29.1,31,45.6,0.7554,Excelente,0
IGUATU,36160000,1,20700.0,36,IGUATU,CEARÁ,ANA,-6.3744,-39.2933,1973-01-10,2019-12-31,47,2.4,42,10.6,0.9156,Excelente,0
SÍTIO LAPINHA,36210000,1,1260.0,36,MISSÃO VELHA,CEARÁ,ANA,-7.2222,-39.1439,1965-01-01,2019-12-31,55,13.1,43,21.8,0.8514,Excelente,0
JATI,36220000,1,1570.0,36,JATI,CEARÁ,ANA,-7.6858,-39.0086,1999-09-27,2019-12-31,21,3.3,19,9.5,0.6727,Moderada,0
SÍTIO OITIS,36230000,1,2070.0,36,BREJO SANTO,CEARÁ,ANA,-7.61667,-38.8833,1967-01-20,1974-01-31,8,0.0,6,25.0,0.4,Limitada,0
PODIMIRIM,36250000,1,4230.0,36,MILAGRES,CEARÁ,ANA,-7.3,-38.9847,1973-01-01,2019-12-31,47,0.0,47,0.0,0.93,Excelente,0
SÍTIO SANTA CRUZ,36260000,1,6940.0,36,AURORA,CEARÁ,ANA,-7.0142,-38.9581,2000-01-25,2019-12-31,20,0.4,18,10.0,0.6776,Moderada,0
LAVRAS DA MANGABEIRA,36270000,1,8840.0,36,LAVRAS DA MANGABEIR,CEARÁ,ANA,-6.75,-38.9667,1973-01-01,2019-12-31,47,29.7,30,36.2,0.7518,Excelente,0
ICÓ,36290000,1,12400.0,36,ICÓ,CEARÁ,ANA,-6.4067,-38.8672,1973-01-01,2019-12-31,47,0.5,44,6.4,0.927,Excelente,0
JAGUARIBE,36320000,1,39600.0,36,JAGUARIBE,CEARÁ,ANA,-5.8997,-38.6331,1977-10-26,2019-12-31,43,0.4,41,4.7,0.9276,Excelente,0
CASTANHÃO,36370000,1,45000.0,36,,CEARÁ,ANA,-5.45,-38.4167,1961-07-25,1977-06-26,17,19.1,7,58.8,0.3979,Limitada,0
ALTO SANTO,36386000,1,2150.0,36,ALTO SANTO,CEARÁ,ANA,-5.4919,-38.2739,2000-01-01,2019-12-31,20,30.4,10,50.0,0.4976,Limitada,0
PEIXE GORDO,36390000,1,47800.0,36,TABULEIRO DO NORTE,CEARÁ,ANA,-5.2275,-38.1978,1973-01-01,2019-12-31,47,0.8,41,12.8,0.9252,Excelente,0
SENADOR POMPEU,36470000,1,4530.0,36,SENADOR POMPEU,CEARÁ,ANA,-5.5958,-39.3811,1973-02-26,2019-12-31,47,12.2,32,31.9,0.8568,Excelente,0
PASSAGEM POÇO DA PEDRA,36515000,1,5250.0,36,QUIXERAMOBIM,CEARÁ,ANA,-5.3911,-39.2178,2005-12-11,2019-12-31,15,1.1,11,26.7,0.6109,Moderada,0
JUAZEIRO,36517500,1,1170.0,36,BOA VIAGEM,CEARÁ,ANA,-5.0456,-39.6883,2005-03-01,2018-11-30,14,29.0,5,64.3,0.421,Limitada,0
QUIXERAMOBIM,36520000,1,7050.0,36,QUIXERAMOBIM,CEARÁ,ANA,-5.2014,-39.2922,1973-01-01,2019-12-31,47,7.5,36,23.4,0.885,Excelente,0
MORADA NOVA II,36580000,1,17300.0,36,MORADA NOVA,CEARÁ,ANA,-5.1219,-38.4464,1973-03-23,2019-12-31,47,1.4,41,12.8,0.9216,Excelente,0
MELÕES,36586000,1,1360.0,36,MORADA NOVA,CEARÁ,ANA,-5.2142,-38.2811,2004-11-11,2019-12-31,16,1.6,13,18.8,0.6204,Moderada,0
QUIXERÉ,36615000,1,48900.0,36,QUIXERÉ,CEARÁ,ANA,-5.0839,-37.9983,2005-09-16,2017-09-05,13,0.2,11,15.4,0.5713,Moderada,0
PASSAGEM RUSSAS,36628000,1,71000.0,36,RUSSAS,CEARÁ,ANA,-4.9344,-37.8878,2013-04-10,2019-12-31,7,3.1,4,42.9,0.4989,Limitada,0
SÍTIO ÁGUA FRIA,36630000,1,207.0,36,MORADA NOVA,CEARÁ,ANA,-4.8711,-38.3967,2000-08-01,2019-12-31,20,5.2,16,20.0,0.6488,Moderada,0
PAU DOS FERROS - MONTANTE,37027000,1,926.0,37,MARCELINO VIEIRA,RIO GRANDE DO NORTE,ANA,-6.2103,-38.1661,2018-07-26,2019-01-23,2,17.0,0,100.0,0.353,Limitada,0
PAU DOS FERROS,37030000,1,2200.0,37,PAU DOS FERROS,RIO GRANDE DO NORTE,ANA,-6.1114,-38.2008,1973-01-01,2019-11-30,47,35.6,14,70.2,0.7164,Moderada,0
FAZENDA POÇO VERDE,37050000,1,3390.0,37,TABOLEIRO GRANDE,RIO GRANDE DO NORTE,ANA,-5.9167,-38.0167,2000-01-01,2019-09-30,20,43.6,3,85.0,0.4184,Limitada,0
PEDRA DE ABELHAS,37080000,1,5930.0,37,FELIPE GUERRA,RIO GRANDE DO NORTE,ANA,-5.5933,-37.6842,1911-01-01,2019-11-30,109,49.5,25,77.1,0.633,Moderada,0
GOVERNADOR DIX-SEPT ROSADO,37084000,1,7690.0,37,GOVERNADOR DIX-SEPT,RIO GRANDE DO NORTE,ANA,-5.45,-37.515,1986-09-25,2019-11-30,34,9.9,22,35.3,0.7956,Excelente,0
MOSSORÓ,37090000,1,9830.0,37,MOSSORÓ,RIO GRANDE DO NORTE,ANA,-5.2194,-37.3622,1989-07-04,2018-06-30,30,65.0,4,86.7,0.495,Limitada,0
AUGUSTO SEVERO,37150000,1,1140.0,37,AUGUSTO SEVERO,RIO GRANDE DO NORTE,ANA,-5.8672,-37.3147,1986-11-01,2019-10-31,34,17.3,21,38.2,0.7512,Excelente,0
UPANEMA,37185000,1,1590.0,37,UPANEMA,RIO GRANDE DO NORTE,ANA,-5.6436,-37.2553,1975-01-01,2019-11-30,45,29.6,21,53.3,0.7524,Excelente,0
FAZENDA ANGICOS,37190000,1,3050.0,37,MOSSORÓ,RIO GRANDE DO NORTE,ANA,-5.2886,-37.2889,1986-10-01,2018-12-31,33,46.6,9,72.7,0.5529,Moderada,0
VÁRZEA GRANDE,37220000,1,1110.0,37,SÃO JOÃO DO RIO DO,PARAÍBA,ANA,-6.9192,-38.3808,1962-05-02,2019-11-30,58,20.2,33,43.1,0.8088,Excelente,0
ANTENOR NAVARRO,37260000,1,1450.0,37,SÃO JOÃO DO RIO DO,PARAÍBA,ANA,-6.7353,-38.4481,1964-01-01,2019-12-31,56,64.2,8,85.7,0.63,Moderada,0
APARECIDA,37290000,1,3420.0,37,SOUSA,PARAÍBA,ANA,-6.7853,-38.0869,1983-01-14,2019-12-31,37,19.9,9,75.7,0.7731,Excelente,0
SÃO DOMINGOS DO POMBAL,37297000,1,5400.0,37,POMBAL,PARAÍBA,ANA,-6.8022,-37.9347,2000-01-26,2019-12-31,20,16.3,6,70.0,0.5822,Moderada,0
POMBINHO,37320000,1,1920.0,37,DIAMANTE,PARAÍBA,ANA,-7.4364,-38.3189,2002-12-16,2019-12-31,18,9.4,11,38.9,0.5986,Moderada,0
PIANCÓ,37340000,1,4560.0,37,PIANCÓ,PARAÍBA,ANA,-7.2044,-37.9281,1969-05-01,2019-10-31,51,12.5,28,45.1,0.855,Excelente,0
FAZENDA MALHADA DO BOI,37350000,1,1230.0,37,OLHO D'ÁGUA,PARAÍBA,ANA,-7.2181,-37.7519,2018-07-27,2018-10-18,1,0.0,0,100.0,0.4325,Limitada,0
EMAS,37360000,1,594.0,37,EMAS,PARAÍBA,ANA,-7.1106,-37.7108,1963-11-29,2019-10-04,57,51.1,12,78.9,0.63,Moderada,0
AÇUDE COREMAS JUSANTE,37369100,1,7620.0,37,COREMAS,PARAÍBA,ANA,-7.0217,-37.9486,2013-06-14,2019-10-31,7,5.1,4,42.9,0.4869,Limitada,0
PAU FERRADO,37380000,1,8580.0,37,POMBAL,PARAÍBA,ANA,-6.9658,-37.9242,1969-04-28,2019-12-31,51,4.1,42,17.6,0.9054,Excelente,0
SÍTIO VASSOURAS,37410000,1,15200.0,37,POMBAL,PARAÍBA,ANA,-6.7258,-37.7975,1973-01-01,2019-12-31,47,0.2,46,2.1,0.9288,Excelente,0
SÍTIO CURRALINHO,37412000,1,17200.0,37,PAULISTA,PARAÍBA,ANA,-6.5803,-37.6058,2004-08-01,2019-12-31,16,0.0,15,6.2,0.63,Moderada,0
DIVISA PB-RN,37413000,1,18100.0,37,JARDIM DE PIRANHAS,RIO GRANDE DO NORTE,ANA,-6.44,-37.3894,2007-08-01,2019-11-30,13,1.0,7,46.2,0.5865,Moderada,0
PATOS,37430000,1,1650.0,37,PATOS,PARAÍBA,ANA,-7.0228,-37.27,1971-01-26,2019-12-31,49,60.8,8,83.7,0.63,Moderada,0
SERRA NEGRA DO NORTE,37440000,1,2940.0,37,SERRA NEGRA DO NORT,RIO GRANDE DO NORTE,ANA,-6.6656,-37.4014,1928-03-03,2019-11-30,92,70.3,5,94.6,0.63,Moderada,0
JARDIM DE PIRANHAS,37470000,1,21600.0,37,JARDIM DE PIRANHAS,RIO GRANDE DO NORTE,ANA,-6.3781,-37.3525,1973-01-01,2019-11-30,47,1.5,42,10.6,0.921,Excelente,0
FAZENDA ESPERAS - MONTANTE,37490000,1,896.0,37,BREJO DO CRUZ,PARAÍBA,ANA,-6.1733,-37.3308,1984-04-17,2014-12-31,31,26.6,17,45.2,0.6079,Moderada,0
SÍTIO VOLTA,37515000,1,1860.0,37,JARDIM DO SERIDÓ,RIO GRANDE DO NORTE,ANA,-6.5936,-36.785,1979-02-12,2019-11-30,41,9.4,28,31.7,0.8736,Excelente,0
ACARI,37526000,1,2140.0,37,ACARI,RIO GRANDE DO NORTE,ANA,-6.4333,-36.6333,2000-01-01,2019-11-30,20,42.3,7,65.0,0.4262,Limitada,0
CAICÓ,37559000,1,6310.0,37,CAICÓ,RIO GRANDE DO NORTE,ANA,-6.4511,-37.0906,1986-09-15,2019-12-31,34,44.6,10,70.6,0.5874,Moderada,0
SÃO FERNANDO,37570000,1,9710.0,37,SÃO FERNANDO,RIO GRANDE DO NORTE,ANA,-6.3703,-37.1803,1973-01-01,2019-10-31,47,26.3,15,68.1,0.7722,Excelente,0
OITICICA II,37580000,1,33800.0,37,JUCURUTU,RIO GRANDE DO NORTE,ANA,-6.1817,-37.1417,2004-08-01,2017-02-17,14,7.1,8,42.9,0.5424,Moderada,0
JUCURUTU,37604000,1,34300.0,37,JUCURUTU,RIO GRANDE DO NORTE,ANA,-6.0342,-37.0156,2009-10-27,2019-11-30,11,13.6,3,72.7,0.4859,Limitada,0
AÇUDE ARMANDO RIBEIRO GONÇALVES JUSANTE,37610500,1,38600.0,37,AÇU,RIO GRANDE DO NORTE,ANA,-5.6625,-36.8819,2014-05-28,2019-10-31,6,6.5,3,50.0,0.466,Limitada,0
SÍTIO ACAUA,37710100,1,38100.0,37,AÇU,RIO GRANDE DO NORTE,ANA,-5.61667,-36.8833,1973-01-01,1979-12-31,7,3.1,5,28.6,0.3689,Limitada,0
SÍTIO ACAUÃ II,37710150,1,38100.0,37,AÇU,RIO GRANDE DO NORTE,ANA,-5.6164,-36.8911,1983-04-09,2019-11-30,37,7.7,28,24.3,0.8463,Excelente,0
MENDUBIM DE BAIXO,37711000,1,969.0,37,AÇU,RIO GRANDE DO NORTE,ANA,-5.6319,-36.9161,1986-09-19,2019-11-30,34,7.8,26,23.5,0.8082,Excelente,0
FAZENDA SÃO SEBASTIÃO,37718000,1,1100.0,37,AFONSO BEZERRA,RIO GRANDE DO NORTE,ANA,-5.4242,-36.5303,2018-07-31,2019-08-05,2,50.9,0,100.0,0.155,Limitada,0
DIBA - SÍTIO CANTO ALEGRE,37730000,1,40100.0,37,AFONSO BEZERRA,RIO GRANDE DO NORTE,ANA,-5.4133,-36.8444,2004-08-01,2019-12-31,16,3.2,11,31.2,0.6108,Moderada,0
ALTO RODRIGUES,37750000,1,40300.0,37,ALTO DO RODRIGUES,RIO GRANDE DO NORTE,ANA,-5.2897,-36.7653,1989-07-16,2019-11-30,31,73.3,4,87.1,0.5175,Moderada,0
PENDÊNCIAS,37761000,1,40800.0,37,PENDÊNCIAS,RIO GRANDE DO NORTE,ANA,-5.2572,-36.7233,1986-09-18,2019-01-31,34,12.3,20,41.2,0.7812,Excelente,0
DOM MARCOLINO,38129000,1,692.0,38,CEARÁ-MIRIM,RIO GRANDE DO NORTE,ANA,-5.4667,-35.3875,1999-11-04,2019-11-30,21,1.3,17,19.0,0.6847,Moderada,0
SÍTIO BOA ESPERANÇA,38138000,1,710.0,38,JARDIM DE ANGICOS,RIO GRANDE DO NORTE,ANA,-5.6564,-35.9758,2018-06-01,2019-10-31,2,17.2,0,100.0,0.3518,Limitada,0
CEARÁ-MIRIM,38170000,1,2400.0,38,CEARÁ-MIRIM,RIO GRANDE DO NORTE,ANA,-5.63,-35.4214,1969-06-26,2019-10-31,51,0.7,47,7.8,0.9258,Excelente,0
BARCELONA,38340000,1,1290.0,38,BARCELONA,RIO GRANDE DO NORTE,ANA,-5.9525,-35.9261,2005-03-01,2019-10-31,15,56.8,3,80.0,0.3175,Limitada,0
TELHA,38380000,1,2440.0,38,SÃO PAULO DO POTENG,RIO GRANDE DO NORTE,ANA,-5.8669,-35.5942,1972-09-01,2019-11-30,48,63.3,1,97.9,0.63,Moderada,0
POTENGI,38385000,1,2550.0,38,IELMO MARINHO,RIO GRANDE DO NORTE,ANA,-5.8333,-35.5333,1972-01-19,1972-08-31,1,0.0,0,100.0,0.3125,Limitada,0
IGREJA NOVA,38390000,1,3120.0,38,SÃO GONÇALO DO AMAR,RIO GRANDE DO NORTE,ANA,-5.81667,-35.45,1969-06-29,1971-12-31,3,0.0,2,33.3,0.3375,Limitada,0
SANTA CRUZ,38440000,1,331.0,38,SANTA CRUZ,RIO GRANDE DO NORTE,ANA,-6.2428,-35.9947,1921-05-31,2018-10-31,98,96.0,0,100.0,0.62,Moderada,0
FAZENDA DIVISÃO,38460000,1,1750.0,38,TANGARÁ,RIO GRANDE DO NORTE,ANA,-6.1994,-35.7694,2017-04-01,2019-10-31,3,6.6,0,100.0,0.4279,Limitada,0
FAZENDA PAJUSSARA II,38470000,1,32.0,38,MONTE ALEGRE,RIO GRANDE DO NORTE,ANA,-6.135,-35.4311,2018-09-04,2019-11-30,2,44.8,0,100.0,0.1862,Limitada,0
MONTE ALEGRE,38485000,1,2560.0,38,MONTE ALEGRE,RIO GRANDE DO NORTE,ANA,-6.0631,-35.3119,1977-07-13,2019-09-30,43,4.5,30,30.2,0.903,Excelente,0
SÃO JOSÉ DO MIPIBU,38490000,1,2610.0,38,SÃO JOSÉ DE MIPIBU,RIO GRANDE DO NORTE,ANA,-6.1069,-35.2519,1969-12-06,1974-04-30,6,0.0,4,33.3,0.375,Limitada,0
SÃO JOSÉ DO CAMPESTRE,38500000,1,1340.0,38,SÃO JOSÉ DO CAMPEST,RIO GRANDE DO NORTE,ANA,-6.3372,-35.6847,1983-01-12,2019-10-31,37,56.8,2,94.6,0.5925,Moderada,0
SÍTIO CHOAR,38580000,1,2030.0,38,VÁRZEA,RIO GRANDE DO NORTE,ANA,-6.3172,-35.3367,2000-01-01,2019-11-30,20,39.3,3,85.0,0.4442,Limitada,0
GOIANINHA,38590000,1,2600.0,38,GOIANINHA,RIO GRANDE DO NORTE,ANA,-6.2439,-35.2172,1969-12-29,1972-01-15,4,0.0,2,50.0,0.35,Limitada,0
AÇUDE ALGODÃO DE JANDAIRA,38596000,1,109.0,38,ALGODÃO DE JANDAÍRA,PARAÍBA,ANA,-6.905,-36.0033,2018-09-01,2018-09-01,1,0.0,0,100.0,0.4325,Limitada,0
FAZENDA ALAGAMAR,38650000,1,2170.0,38,BANANEIRAS,PARAÍBA,ANA,-6.6053,-35.5289,1979-03-01,2019-12-31,41,11.3,26,36.6,0.8622,Excelente,0
PEDRO VELHO,38680000,1,3450.0,38,PEDRO VELHO,RIO GRANDE DO NORTE,ANA,-6.445,-35.2206,1975-01-01,2019-12-31,45,34.5,4,91.1,0.723,Moderada,0
FAZENDA ALMAS,38690000,1,52.0,38,BAÍA FORMOSA,RIO GRANDE DO NORTE,ANA,-6.5056,-35.1064,2007-12-12,2019-11-30,13,0.9,9,30.8,0.5871,Moderada,0
MULUNGU,38750000,1,875.0,38,MULUNGU,PARAÍBA,ANA,-7.0297,-35.4681,1973-01-05,2019-11-30,47,11.5,25,46.8,0.861,Excelente,0
SÍTIO PASSAGEM,38771000,1,908.0,38,GUARABIRA,PARAÍBA,ANA,-6.8583,-35.4017,2000-01-01,2019-11-30,20,4.6,14,30.0,0.6524,Moderada,0
PONTE DO LEITÃO,38790000,1,2950.0,38,MAMANGUAPE,PARAÍBA,ANA,-6.8519,-35.1631,1969-12-16,2019-11-30,51,1.6,45,11.8,0.9204,Excelente,0
PONTE DO LEITÃO - JUSANTE,38792000,1,2990.0,38,MONTEIRO,PARAÍBA,ANA,-6.85,-35.1167,1969-12-26,1970-09-30,2,0.0,0,100.0,0.325,Limitada,0
CAMALAÚ - MONTANTE,38800500,1,1500.0,38,CAMALAÚ,PARAÍBA,ANA,-7.8908,-36.7583,2017-03-01,2019-12-31,3,0.4,1,66.7,0.4651,Limitada,0
SÍTIO CONCEIÇÃO,38812000,1,1240.0,38,SUMÉ,PARAÍBA,ANA,-7.7872,-36.7342,2015-04-07,2019-12-31,5,40.3,2,60.0,0.2507,Limitada,0
CARAÚBAS,38830000,1,5030.0,38,CARAÚBAS,PARAÍBA,ANA,-7.7211,-36.5053,1970-03-01,2019-10-29,50,11.2,32,36.0,0.8628,Excelente,0
POÇO DE PEDRAS,38850000,1,3180.0,38,SÃO JOÃO DO CARIRI,PARAÍBA,ANA,-7.3981,-36.4336,1970-01-01,2019-11-30,50,12.7,25,50.0,0.8538,Excelente,0
BODOCONGO,38860000,1,13700.0,38,BOQUEIRÃO,PARAÍBA,ANA,-7.5283,-35.9997,1969-12-18,2019-11-30,51,4.1,42,17.6,0.9054,Excelente,0
BARRA DE JOÃO LEITE,38865000,1,235.0,38,AROEIRAS,PARAÍBA,ANA,-7.4597,-35.825,2018-06-26,2019-12-31,2,16.6,0,100.0,0.3554,Limitada,0
GUARITA,38880000,1,17400.0,38,ITABAIANA,PARAÍBA,ANA,-7.3344,-35.3728,1970-01-06,2019-01-31,50,3.1,41,18.0,0.9114,Excelente,0
SOBRADO,38887000,1,728.0,38,SAPÉ,PARAÍBA,ANA,-7.15,-35.2331,2000-01-01,2019-12-31,20,11.5,8,60.0,0.611,Moderada,0
ENGENHO SANTANA,38888000,1,18900.0,38,CRUZ DO ESPÍRITO SA,PARAÍBA,ANA,-7.1728,-35.1475,2002-12-19,2019-10-20,18,4.0,14,22.2,0.631,Moderada,0
PONTE DA BATALHA,38895000,1,19000.0,38,SANTA TERESINHA,PARAÍBA,ANA,-7.13,-35.0475,1969-12-21,2019-12-31,51,2.5,43,15.7,0.915,Excelente,0
ENGENHO ITAPISSIRICA,39080000,1,1230.0,39,GOIANA,PERNAMBUCO,ANA,-7.6131,-35.0647,2016-01-01,2017-02-28,2,0.0,1,50.0,0.435,Limitada,0
TIMBAÚBA,39081250,1,276.0,39,TIMBAÚBA,PERNAMBUCO,ANA,-7.5128,-35.3269,2014-02-01,2019-11-30,6,5.4,0,100.0,0.4726,Limitada,0
ENGENHO VOLTA,39082000,1,329.0,39,TIMBAÚBA,PERNAMBUCO,ANA,-7.5219,-35.2883,2002-12-21,2019-12-31,18,2.0,13,27.8,0.643,Moderada,0
VICÊNCIA,39082800,1,192.0,39,VICÊNCIA,PERNAMBUCO,ANA,-7.6506,-35.3206,2012-10-19,2019-12-31,8,2.2,5,37.5,0.5168,Moderada,0
ENGENHO RETIRO,39083000,1,472.0,39,CONDADO,PERNAMBUCO,ANA,-7.5578,-35.1175,1977-10-20,2019-12-31,43,4.2,28,34.9,0.9048,Excelente,0
CARICÉ,39084000,1,1320.0,39,ITAMBÉ (EX-TAMBÉ),PERNAMBUCO,ANA,-7.5428,-35.0686,1999-11-01,2019-10-31,21,2.7,14,33.3,0.6763,Moderada,0
NAZARÉ DA MATA,39084010,1,692.0,39,NAZARÉ DA MATA,PERNAMBUCO,ANA,-7.7542,-35.2331,1973-01-01,2019-12-31,47,2.8,40,14.9,0.9132,Excelente,0
ENGENHO ITAPISSIRICA,39084020,1,1230.0,39,GOIANA,PERNAMBUCO,ANA,-7.6131,-35.0647,1967-05-01,2019-12-31,53,9.0,40,24.5,0.876,Excelente,0
ENGENHO ITAPIREMA DE BAIXO,39084200,1,198.0,39,GOIANA,PERNAMBUCO,ANA,-7.6833,-34.8833,2004-08-07,2018-07-31,15,2.1,10,33.3,0.5949,Moderada,0
SANTA CRUZ DO CAPIBARIBE,39100000,1,1560.0,39,SANTA CRUZ DO CAPIB,PERNAMBUCO,ANA,-7.9619,-36.2022,1986-04-26,2019-12-31,34,13.5,21,38.2,0.774,Excelente,0
TORITAMA,39130000,1,2450.0,39,TORITAMA,PERNAMBUCO,ANA,-8.0128,-36.0578,1973-01-01,2019-12-31,47,11.8,30,36.2,0.8592,Excelente,0
SALGADINHO,39140000,1,4910.0,39,SALGADINHO,PERNAMBUCO,ANA,-7.9428,-35.6342,1962-01-01,2019-12-31,58,21.9,34,41.4,0.7986,Excelente,0
LIMOEIRO,39145000,1,5580.0,39,LIMOEIRO,PERNAMBUCO,ANA,-7.8789,-35.4519,1973-02-01,2019-12-31,47,3.2,39,17.0,0.9108,Excelente,0
PAUDALHO,39150000,1,6190.0,39,PAUDALHO,PERNAMBUCO,ANA,-7.8942,-35.1733,1966-08-11,2019-12-31,54,13.6,37,31.5,0.8484,Excelente,0
ENGENHO CANAVIEIRA,39154000,1,311.0,39,PAUDALHO,PERNAMBUCO,ANA,-7.9719,-35.2067,1999-11-04,2019-11-30,21,6.1,15,28.6,0.6559,Moderada,0
ENGENHO SÍTIO,39155000,1,376.0,39,SÃO LOURENÇO DA MAT,PERNAMBUCO,ANA,-7.9697,-35.1594,1967-04-09,1999-10-31,33,27.5,17,48.5,0.5475,Moderada,0
VITÓRIA DE SANTO ANTÃO,39170000,1,264.0,39,VITÓRIA DE SANTO AN,PERNAMBUCO,ANA,-8.1136,-35.2839,1967-04-08,2019-12-31,53,19.2,37,30.2,0.8148,Excelente,0
ENGENHO BELA ROSA I,39180000,1,406.0,39,SÃO LOURENÇO DA MAT,PERNAMBUCO,ANA,-8.01667,-35.1167,1967-04-07,1993-11-09,27,23.9,16,40.7,0.4941,Limitada,0
TIUMA,39185000,1,7260.0,39,SÃO LOURENÇO DA MAT,PERNAMBUCO,ANA,-7.9806,-35.0792,1973-03-01,2014-03-22,42,4.4,34,19.0,0.8536,Excelente,0
SÃO LOURENÇO DA MATA II,39187800,1,7290.0,39,SÃO LOURENÇO DA MAT,PERNAMBUCO,ANA,-7.9986,-35.0392,1990-01-01,2019-08-31,30,1.0,27,10.0,0.799,Excelente,0
AÇUDE VÁRZEA DO UNA,39188000,1,7290.0,39,SÃO LOURENÇO DA MAT,PERNAMBUCO,ANA,-8.0286,-35.1217,1956-01-01,1989-12-31,34,41.8,7,79.4,0.4742,Limitada,0
MORENO,39189550,1,92.0,39,MORENO,PERNAMBUCO,ANA,-8.1167,-35.1,2004-08-01,2019-11-30,16,0.6,13,18.8,0.6264,Moderada,0
DESTILARIA JB,39190000,1,48.0,39,VITÓRIA DE SANTO AN,PERNAMBUCO,ANA,-8.225,-35.285,2000-04-05,2007-03-31,8,1.4,2,75.0,0.4016,Limitada,0
ARANDU,39190500,1,48.0,39,VITÓRIA DE SANTO AN,PERNAMBUCO,ANA,-8.2244,-35.2842,2000-08-14,2003-12-31,4,0.0,3,25.0,0.35,Limitada,0
DESTILARIA JB-II,39190800,1,48.0,39,VITÓRIA DE SANTO AN,PERNAMBUCO,ANA,-8.2233,-35.285,2000-12-15,2018-12-31,19,0.1,17,10.5,0.6569,Moderada,0
PONTE PE-35,39191000,1,67.0,39,VITÓRIA DE SANTO AN,PERNAMBUCO,ANA,-8.2425,-35.2647,2000-07-12,2019-12-31,20,2.1,17,15.0,0.6674,Moderada,0
CACHOEIRA TAPADA,39192000,1,90.0,39,ESCADA,PERNAMBUCO,ANA,-8.2636,-35.2597,2000-04-01,2018-12-31,19,0.0,18,5.3,0.6575,Moderada,0
DESTILARIA INEXPORT,39195000,1,235.0,39,CABO DE SANTO AGOST,PERNAMBUCO,ANA,-8.2822,-35.1567,2000-04-01,2019-09-30,20,4.4,16,20.0,0.6536,Moderada,0
PIRAPAMA,39200000,1,372.0,39,CABO DE SANTO AGOST,PERNAMBUCO,ANA,-8.2792,-35.0628,1986-03-05,2019-12-31,34,2.2,30,11.8,0.8418,Excelente,0
DESTILARIA BOM JESUS,39220000,1,149.0,39,CABO DE SANTO AGOST,PERNAMBUCO,ANA,-8.2511,-35.0131,2000-02-11,2013-08-31,14,1.2,11,21.4,0.5378,Moderada,0
SANHARÓ,39310000,1,672.0,39,SANHARÓ,PERNAMBUCO,ANA,-8.3656,-36.5603,1970-07-20,2019-10-31,50,43.3,7,86.0,0.6702,Moderada,0
CARUARU,39340000,1,2000.0,39,CARUARU,PERNAMBUCO,ANA,-8.3028,-36.0108,1973-03-29,2019-11-30,47,31.6,15,68.1,0.7404,Moderada,0
GRAVATÁ,39345000,1,2650.0,39,GRAVATÁ,PERNAMBUCO,ANA,-8.2128,-35.6042,1999-10-29,2019-11-30,21,5.8,13,38.1,0.6577,Moderada,0
